@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
8925,'2019/06/20 02:00:39:923',36,143,239,0.5,0.5,0,0.5
8926,'2019/06/20 02:00:39:932',36,143,239,0.5,0.5,0,0.5
8927,'2019/06/20 02:00:39:956',36,143,238,0.5,0.5,0,0.5
8928,'2019/06/20 02:00:39:966',36,143,238,0.5,0.5,0,0.5
8929,'2019/06/20 02:00:39:990',36,144,236,0.5,0.5,0,0.5
8930,'2019/06/20 02:00:40:000',36,144,236,0.5,0.5,0,0.5
8931,'2019/06/20 02:00:40:024',36,146,237,0.5,0.5,0,0.5
8932,'2019/06/20 02:00:40:033',36,146,237,0.5,0.5,0,0.5
8933,'2019/06/20 02:00:40:057',36,142,239,0.5,0.5,0,0.5
8934,'2019/06/20 02:00:40:066',36,142,239,0.5,0.5,0,0.5
8935,'2019/06/20 02:00:40:089',36,141,241,0.5,0.5,0,0.5
8936,'2019/06/20 02:00:40:099',36,141,241,0.5,0.5,0,0.5
8937,'2019/06/20 02:00:40:123',36,148,241,0.5,0.5,0,0.5
8938,'2019/06/20 02:00:40:132',36,148,241,0.5,0.5,0,0.5
8939,'2019/06/20 02:00:40:158',36,144,243,0.5,0.5,0,0.5
8940,'2019/06/20 02:00:40:166',36,144,243,0.5,0.5,0,0.5
8941,'2019/06/20 02:00:40:189',36,146,242,0.5,0.5,0,0.5
8942,'2019/06/20 02:00:40:199',36,146,242,0.5,0.5,0,0.5
8943,'2019/06/20 02:00:40:223',36,145,243,0.5,0.5,0,0.5
8944,'2019/06/20 02:00:40:233',36,145,243,0.5,0.5,0,0.5
8945,'2019/06/20 02:00:40:256',36,148,242,0.5,0.5,0,0.5
8946,'2019/06/20 02:00:40:266',36,148,242,0.5,0.5,0,0.5
8947,'2019/06/20 02:00:40:289',36,148,243,0.5,0.5,0,0.5
8948,'2019/06/20 02:00:40:299',36,148,243,0.5,0.5,0,0.5
8949,'2019/06/20 02:00:40:323',36,143,244,0.5,0.5,0,0.5
8950,'2019/06/20 02:00:40:334',36,143,244,0.5,0.5,0,0.5
8951,'2019/06/20 02:00:40:356',36,143,245,0.5,0.5,0,0.5
8952,'2019/06/20 02:00:40:366',36,143,245,0.5,0.5,0,0.5
8953,'2019/06/20 02:00:40:390',36,147,245,0.5,0.5,0,0.5
8954,'2019/06/20 02:00:40:399',36,147,245,0.5,0.5,0,0.5
8955,'2019/06/20 02:01:20:948',37,30,454,0,1,0,0.5
8956,'2019/06/20 02:01:20:958',37,30,454,0,1,0,0.5
8957,'2019/06/20 02:01:20:980',37,32,454,0,1,0,0.5
8958,'2019/06/20 02:01:20:998',37,34,454,0,1,0,0.5
8959,'2019/06/20 02:01:21:008',37,34,454,0,1,0,0.5
8960,'2019/06/20 02:01:21:030',37,32,454,0,1,0,0.5
8961,'2019/06/20 02:01:21:041',37,32,454,0,1,0,0.5
8962,'2019/06/20 02:01:21:064',37,33,453,0,1,0,0.5
8963,'2019/06/20 02:01:21:074',37,33,453,0,1,0,0.5
8964,'2019/06/20 02:01:21:098',37,32,452,0,1,0,0.5
8965,'2019/06/20 02:01:21:108',37,32,452,0,1,0,0.5
8966,'2019/06/20 02:01:21:131',37,32,452,0,1,0,0.5
8967,'2019/06/20 02:01:21:143',37,32,452,0,1,0,0.5
8968,'2019/06/20 02:01:21:163',37,34,451,0,1,0,0.5
8969,'2019/06/20 02:01:21:174',37,34,451,0,1,0,0.5
8970,'2019/06/20 02:01:21:198',37,31,452,0,1,0,0.5
8971,'2019/06/20 02:01:21:208',37,31,452,0,1,0,0.5
8972,'2019/06/20 02:01:21:231',37,32,452,0,1,0,0.5
8973,'2019/06/20 02:01:21:243',37,32,452,0,1,0,0.5
8974,'2019/06/20 02:01:21:266',37,32,452,0,1,0,0.5
8975,'2019/06/20 02:01:21:274',37,32,452,0,1,0,0.5
8976,'2019/06/20 02:01:21:297',37,32,451,0,1,0,0.5
8977,'2019/06/20 02:01:21:308',37,32,451,0,1,0,0.5
8978,'2019/06/20 02:01:21:324',37,32,451,0,1,0,0.5
8979,'2019/06/20 02:01:21:348',37,33,451,0,1,0,0.5
8980,'2019/06/20 02:01:21:358',37,33,451,0,1,0,0.5
8981,'2019/06/20 02:01:21:382',37,32,451,0,1,0,0.5
8982,'2019/06/20 02:01:21:397',37,32,451,0,1,0,0.5
8983,'2019/06/20 02:01:21:408',37,32,451,0,1,0,0.5
8984,'2019/06/20 02:01:21:431',37,31,451,0,1,0,0.5
8985,'2019/06/20 02:01:21:441',37,31,451,0,1,0,0.5
8986,'2019/06/20 02:01:21:465',37,33,450,0,1,0,0.5
8987,'2019/06/20 02:01:21:474',37,33,450,0,1,0,0.5
8988,'2019/06/20 02:01:21:498',37,31,450,0,1,0,0.5
8989,'2019/06/20 02:01:21:508',37,31,450,0,1,0,0.5
8990,'2019/06/20 02:01:21:532',37,35,449,0,1,0,0.5
8991,'2019/06/20 02:01:21:541',37,35,449,0,1,0,0.5
8992,'2019/06/20 02:01:21:564',37,34,449,0,1,0,0.5
8993,'2019/06/20 02:01:21:574',37,34,449,0,1,0,0.5
8994,'2019/06/20 02:01:21:598',37,30,450,0,1,0,0.5
8995,'2019/06/20 02:01:21:608',37,30,450,0,1,0,0.5
8996,'2019/06/20 02:01:21:631',37,31,450,0,1,0,0.5
8997,'2019/06/20 02:01:21:643',37,31,450,0,1,0,0.5
8998,'2019/06/20 02:01:21:664',37,34,450,0,1,0,0.5
8999,'2019/06/20 02:01:21:675',37,34,450,0,1,0,0.5
9000,'2019/06/20 02:01:21:693',37,34,450,0,1,0,0.5
9001,'2019/06/20 02:01:21:715',37,34,450,0,1,0,0.5
9002,'2019/06/20 02:01:21:733',37,31,450,0,1,0,0.5
9003,'2019/06/20 02:01:21:741',37,31,450,0,1,0,0.5
9004,'2019/06/20 02:01:21:758',37,31,450,0,1,0,0.5
9005,'2019/06/20 02:01:21:781',37,35,448,0,1,0,0.5
9006,'2019/06/20 02:01:21:798',37,30,448,0,1,0,0.5
9007,'2019/06/20 02:01:21:808',37,30,448,0,1,0,0.5
9008,'2019/06/20 02:01:21:831',37,31,447,0,1,0,0.5
9009,'2019/06/20 02:01:21:841',37,31,447,0,1,0,0.5
9010,'2019/06/20 02:01:21:866',37,33,447,0,1,0,0.5
9011,'2019/06/20 02:01:21:874',37,33,447,0,1,0,0.5
9012,'2019/06/20 02:01:21:900',37,34,447,0,1,0,0.5
9013,'2019/06/20 02:01:21:908',37,34,447,0,1,0,0.5
9014,'2019/06/20 02:01:21:930',37,31,448,0,1,0,0.5
9015,'2019/06/20 02:01:21:941',37,31,448,0,1,0,0.5
9016,'2019/06/20 02:01:21:966',37,33,448,0,1,0,0.5
9017,'2019/06/20 02:01:21:974',37,33,448,0,1,0,0.5
9018,'2019/06/20 02:01:21:999',37,32,448,0,1,0,0.5
9019,'2019/06/20 02:01:22:007',37,32,448,0,1,0,0.5
9020,'2019/06/20 02:01:22:031',37,30,448,0,1,0,0.5
9021,'2019/06/20 02:01:22:043',37,30,448,0,1,0,0.5
9022,'2019/06/20 02:01:22:066',37,33,447,0,1,0,0.5
9023,'2019/06/20 02:01:22:074',37,33,447,0,1,0,0.5
9024,'2019/06/20 02:01:22:093',37,33,447,0,1,0,0.5
9025,'2019/06/20 02:01:22:115',37,34,447,0,1,0,0.5
9026,'2019/06/20 02:01:22:124',37,34,447,0,1,0,0.5
9027,'2019/06/20 02:01:22:148',37,31,447,0,1,0,0.5
9028,'2019/06/20 02:01:22:158',37,31,447,0,1,0,0.5
9029,'2019/06/20 02:01:22:182',37,33,447,0,1,0,0.5
9030,'2019/06/20 02:01:22:197',37,36,447,0,1,0,0.5
9031,'2019/06/20 02:01:22:208',37,36,447,0,1,0,0.5
9032,'2019/06/20 02:01:22:231',37,34,447,0,1,0,0.5
9033,'2019/06/20 02:01:22:241',37,34,447,0,1,0,0.5
9034,'2019/06/20 02:01:22:264',37,31,447,0,1,0,0.5
9035,'2019/06/20 02:01:22:274',37,31,447,0,1,0,0.5
9036,'2019/06/20 02:01:22:299',37,34,446,0,1,0,0.5
9037,'2019/06/20 02:01:22:308',37,34,446,0,1,0,0.5
9038,'2019/06/20 02:01:22:331',37,31,447,0,1,0,0.5
9039,'2019/06/20 02:01:22:341',37,31,447,0,1,0,0.5
9040,'2019/06/20 02:01:22:364',37,31,447,0,1,0,0.5
9041,'2019/06/20 02:01:22:375',37,31,447,0,1,0,0.5
9042,'2019/06/20 02:01:22:399',37,30,448,0,1,0,0.5
9043,'2019/06/20 02:01:22:408',37,30,448,0,1,0,0.5
9044,'2019/06/20 02:01:22:431',37,32,447,0,1,0,0.5
9045,'2019/06/20 02:01:22:443',37,32,447,0,1,0,0.5
9046,'2019/06/20 02:01:22:465',37,36,448,0,1,0,0.5
9047,'2019/06/20 02:01:22:475',37,36,448,0,1,0,0.5
9048,'2019/06/20 02:01:22:491',37,36,448,0,1,0,0.5
9049,'2019/06/20 02:01:22:516',37,30,448,0,1,0,0.5
9050,'2019/06/20 02:01:22:524',37,30,448,0,1,0,0.5
9051,'2019/06/20 02:01:22:547',37,33,446,0,1,0,0.5
9052,'2019/06/20 02:01:22:564',37,31,445,0,1,0,0.5
9053,'2019/06/20 02:01:22:574',37,31,445,0,1,0,0.5
9054,'2019/06/20 02:01:22:598',37,31,445,0,1,0,0.5
9055,'2019/06/20 02:01:22:608',37,31,445,0,1,0,0.5
9056,'2019/06/20 02:01:22:631',37,30,446,0,1,0,0.5
9057,'2019/06/20 02:01:22:641',37,30,446,0,1,0,0.5
9058,'2019/06/20 02:01:22:664',37,31,446,0,1,0,0.5
9059,'2019/06/20 02:01:22:674',37,31,446,0,1,0,0.5
9060,'2019/06/20 02:01:22:698',37,32,447,0,1,0,0.5
9061,'2019/06/20 02:01:22:708',37,32,447,0,1,0,0.5
9062,'2019/06/20 02:01:22:731',37,30,448,0,1,0,0.5
9063,'2019/06/20 02:01:22:741',37,30,448,0,1,0,0.5
9064,'2019/06/20 02:01:22:763',37,31,448,0,1,0,0.5
9065,'2019/06/20 02:01:22:774',37,31,448,0,1,0,0.5
9066,'2019/06/20 02:01:22:799',37,32,448,0,1,0,0.5
9067,'2019/06/20 02:01:22:808',37,32,448,0,1,0,0.5
9068,'2019/06/20 02:01:22:831',37,34,447,0,1,0,0.5
9069,'2019/06/20 02:01:22:841',37,34,447,0,1,0,0.5
9070,'2019/06/20 02:01:22:858',37,34,447,0,1,0,0.5
9071,'2019/06/20 02:01:22:874',37,34,447,0,1,0,0.5
9072,'2019/06/20 02:01:22:898',37,32,448,0,1,0,0.5
9073,'2019/06/20 02:01:22:908',37,32,448,0,1,0,0.5
9074,'2019/06/20 02:01:22:924',37,32,448,0,1,0,0.5
9075,'2019/06/20 02:01:22:948',37,31,449,0,1,0,0.5
9076,'2019/06/20 02:01:22:957',37,31,449,0,1,0,0.5
9077,'2019/06/20 02:01:22:981',37,33,449,0,1,0,0.5
9078,'2019/06/20 02:01:22:997',37,31,450,0,1,0,0.5
9079,'2019/06/20 02:01:23:008',37,31,450,0,1,0,0.5
9080,'2019/06/20 02:01:23:032',37,31,450,0,1,0,0.5
9081,'2019/06/20 02:01:23:041',37,31,450,0,1,0,0.5
9082,'2019/06/20 02:01:23:065',37,31,450,0,1,0,0.5
9083,'2019/06/20 02:01:23:074',37,31,450,0,1,0,0.5
9084,'2019/06/20 02:01:23:099',37,33,450,0,1,0,0.5
9085,'2019/06/20 02:01:23:107',37,33,450,0,1,0,0.5
9086,'2019/06/20 02:01:23:131',37,32,451,0,1,0,0.5
9087,'2019/06/20 02:01:23:143',37,32,451,0,1,0,0.5
9088,'2019/06/20 02:01:23:166',37,31,452,0,1,0,0.5
9089,'2019/06/20 02:01:23:174',37,31,452,0,1,0,0.5
9090,'2019/06/20 02:01:23:198',37,33,452,0,1,0,0.5
9091,'2019/06/20 02:01:23:208',37,33,452,0,1,0,0.5
9092,'2019/06/20 02:01:23:231',37,31,454,0,1,0,0.5
9093,'2019/06/20 02:01:23:241',37,31,454,0,1,0,0.5
9094,'2019/06/20 02:01:23:257',37,31,454,0,1,0,0.5
9095,'2019/06/20 02:01:23:275',37,31,454,0,1,0,0.5
9096,'2019/06/20 02:01:23:298',37,33,454,0,1,0,0.5
9097,'2019/06/20 02:01:23:308',37,33,454,0,1,0,0.5
9098,'2019/06/20 02:01:23:324',37,33,454,0,1,0,0.5
9099,'2019/06/20 02:01:23:348',37,33,453,0,1,0,0.5
9100,'2019/06/20 02:01:23:365',37,32,453,0,1,0,0.5
9101,'2019/06/20 02:01:23:375',37,32,453,0,1,0,0.5
9102,'2019/06/20 02:01:23:399',37,33,453,0,1,0,0.5
9103,'2019/06/20 02:01:23:407',37,33,453,0,1,0,0.5
9104,'2019/06/20 02:01:23:431',37,32,454,0,1,0,0.5
9105,'2019/06/20 02:01:23:441',37,32,454,0,1,0,0.5
9106,'2019/06/20 02:01:23:465',37,32,455,0,1,0,0.5
9107,'2019/06/20 02:01:23:475',37,32,455,0,1,0,0.5
9108,'2019/06/20 02:01:23:498',37,32,455,0,1,0,0.5
9109,'2019/06/20 02:01:23:508',37,32,455,0,1,0,0.5
9110,'2019/06/20 02:01:23:531',37,33,455,0,1,0,0.5
9111,'2019/06/20 02:01:23:541',37,33,455,0,1,0,0.5
9112,'2019/06/20 02:01:23:563',37,32,455,0,1,0,0.5
9113,'2019/06/20 02:01:23:574',37,32,455,0,1,0,0.5
9114,'2019/06/20 02:01:23:598',37,35,454,0,1,0,0.5
9115,'2019/06/20 02:01:23:608',37,35,454,0,1,0,0.5
9116,'2019/06/20 02:01:23:631',37,33,454,0,1,0,0.5
9117,'2019/06/20 02:01:23:641',37,33,454,0,1,0,0.5
9118,'2019/06/20 02:01:23:658',37,33,454,0,1,0,0.5
9119,'2019/06/20 02:01:23:674',37,33,454,0,1,0,0.5
9120,'2019/06/20 02:01:23:698',37,32,454,0,1,0,0.5
9121,'2019/06/20 02:01:23:708',37,32,454,0,1,0,0.5
9122,'2019/06/20 02:01:23:724',37,32,454,0,1,0,0.5
9123,'2019/06/20 02:01:23:748',37,36,453,0,1,0,0.5
9124,'2019/06/20 02:01:23:757',37,36,453,0,1,0,0.5
9125,'2019/06/20 02:01:23:781',37,32,454,0,1,0,0.5
9126,'2019/06/20 02:01:23:798',37,36,453,0,1,0,0.5
9127,'2019/06/20 02:01:23:808',37,36,453,0,1,0,0.5
9128,'2019/06/20 02:01:23:831',37,32,453,0,1,0,0.5
9129,'2019/06/20 02:01:23:842',37,32,453,0,1,0,0.5
9130,'2019/06/20 02:01:23:864',37,33,452,0,1,0,0.5
9131,'2019/06/20 02:01:23:875',37,33,452,0,1,0,0.5
9132,'2019/06/20 02:01:23:898',37,33,452,0,1,0,0.5
9133,'2019/06/20 02:01:23:908',37,33,452,0,1,0,0.5
9134,'2019/06/20 02:01:23:931',37,34,452,0,1,0,0.5
9135,'2019/06/20 02:01:23:941',37,34,452,0,1,0,0.5
9136,'2019/06/20 02:01:23:964',37,33,453,0,1,0,0.5
9137,'2019/06/20 02:01:23:974',37,33,453,0,1,0,0.5
9138,'2019/06/20 02:01:23:998',37,35,453,0,1,0,0.5
9139,'2019/06/20 02:01:24:008',37,35,453,0,1,0,0.5
9140,'2019/06/20 02:01:24:024',37,35,453,0,1,0,0.5
9141,'2019/06/20 02:01:24:041',37,35,453,0,1,0,0.5
9142,'2019/06/20 02:01:24:065',37,33,453,0,1,0,0.5
9143,'2019/06/20 02:01:24:075',37,33,453,0,1,0,0.5
9144,'2019/06/20 02:01:24:098',37,32,452,0,1,0,0.5
9145,'2019/06/20 02:01:24:108',37,32,452,0,1,0,0.5
9146,'2019/06/20 02:01:24:124',37,32,452,0,1,0,0.5
9147,'2019/06/20 02:01:24:148',37,32,450,0,1,0,0.5
9148,'2019/06/20 02:01:24:158',37,32,450,0,1,0,0.5
9149,'2019/06/20 02:01:24:182',37,31,450,0,1,0,0.5
9150,'2019/06/20 02:01:24:198',37,32,450,0,1,0,0.5
9151,'2019/06/20 02:01:24:208',37,32,450,0,1,0,0.5
9152,'2019/06/20 02:01:24:231',37,33,450,0,1,0,0.5
9153,'2019/06/20 02:01:24:241',37,33,450,0,1,0,0.5
9154,'2019/06/20 02:01:24:264',37,33,450,0,1,0,0.5
9155,'2019/06/20 02:01:24:274',37,33,450,0,1,0,0.5
9156,'2019/06/20 02:01:24:298',37,33,450,0,1,0,0.5
9157,'2019/06/20 02:01:24:308',37,33,450,0,1,0,0.5
9158,'2019/06/20 02:01:24:331',37,32,450,0,1,0,0.5
9159,'2019/06/20 02:01:24:342',37,32,450,0,1,0,0.5
9160,'2019/06/20 02:01:24:364',37,31,450,0,1,0,0.5
9161,'2019/06/20 02:01:24:375',37,31,450,0,1,0,0.5
9162,'2019/06/20 02:01:24:398',37,34,449,0,1,0,0.5
9163,'2019/06/20 02:01:24:408',37,34,449,0,1,0,0.5
9164,'2019/06/20 02:01:24:424',37,34,449,0,1,0,0.5
9165,'2019/06/20 02:01:24:441',37,34,449,0,1,0,0.5
9166,'2019/06/20 02:01:24:463',37,34,449,0,1,0,0.5
9167,'2019/06/20 02:01:24:474',37,34,449,0,1,0,0.5
9168,'2019/06/20 02:01:24:499',37,34,449,0,1,0,0.5
9169,'2019/06/20 02:01:24:508',37,34,449,0,1,0,0.5
9170,'2019/06/20 02:01:24:524',37,34,449,0,1,0,0.5
9171,'2019/06/20 02:01:24:548',37,36,449,0,1,0,0.5
9172,'2019/06/20 02:01:24:564',37,33,449,0,1,0,0.5
9173,'2019/06/20 02:01:24:574',37,33,449,0,1,0,0.5
9174,'2019/06/20 02:01:24:598',37,32,449,0,1,0,0.5
9175,'2019/06/20 02:01:24:608',37,32,449,0,1,0,0.5
9176,'2019/06/20 02:01:24:631',37,31,449,0,1,0,0.5
9177,'2019/06/20 02:01:24:641',37,31,449,0,1,0,0.5
9178,'2019/06/20 02:01:24:663',37,37,448,0,1,0,0.5
9179,'2019/06/20 02:01:24:674',37,37,448,0,1,0,0.5
9180,'2019/06/20 02:01:24:699',37,32,449,0,1,0,0.5
9181,'2019/06/20 02:01:24:708',37,32,449,0,1,0,0.5
9182,'2019/06/20 02:01:24:731',37,33,449,0,1,0,0.5
9183,'2019/06/20 02:01:24:741',37,33,449,0,1,0,0.5
9184,'2019/06/20 02:01:24:763',37,31,450,0,1,0,0.5
9185,'2019/06/20 02:01:24:774',37,31,450,0,1,0,0.5
9186,'2019/06/20 02:01:24:798',37,32,450,0,1,0,0.5
9187,'2019/06/20 02:01:24:808',37,32,450,0,1,0,0.5
9188,'2019/06/20 02:01:24:824',37,32,450,0,1,0,0.5
9189,'2019/06/20 02:01:24:841',37,32,450,0,1,0,0.5
9190,'2019/06/20 02:01:24:864',37,35,449,0,1,0,0.5
9191,'2019/06/20 02:01:24:874',37,35,449,0,1,0,0.5
9192,'2019/06/20 02:01:24:898',37,31,449,0,1,0,0.5
9193,'2019/06/20 02:01:24:908',37,31,449,0,1,0,0.5
9194,'2019/06/20 02:01:24:924',37,31,449,0,1,0,0.5
9195,'2019/06/20 02:01:24:949',37,31,447,0,1,0,0.5
9196,'2019/06/20 02:01:24:964',37,32,447,0,1,0,0.5
9197,'2019/06/20 02:01:24:974',37,32,447,0,1,0,0.5
9198,'2019/06/20 02:01:24:999',37,33,447,0,1,0,0.5
9199,'2019/06/20 02:01:25:008',37,33,447,0,1,0,0.5
9200,'2019/06/20 02:01:25:031',37,31,448,0,1,0,0.5
9201,'2019/06/20 02:01:25:041',37,31,448,0,1,0,0.5
9202,'2019/06/20 02:01:25:066',37,31,448,0,1,0,0.5
9203,'2019/06/20 02:01:25:074',37,31,448,0,1,0,0.5
9204,'2019/06/20 02:01:25:099',37,30,448,0,1,0,0.5
9205,'2019/06/20 02:01:25:108',37,30,448,0,1,0,0.5
9206,'2019/06/20 02:01:38:733',38,158,459,0,0.5,0,0.5
9207,'2019/06/20 02:01:38:743',38,158,459,0,0.5,0,0.5
9208,'2019/06/20 02:01:38:768',38,163,458,0,0.5,0,0.5
9209,'2019/06/20 02:01:38:776',38,163,458,0,0.5,0,0.5
9210,'2019/06/20 02:01:38:799',38,160,458,0,0.5,0,0.5
9211,'2019/06/20 02:01:38:809',38,160,458,0,0.5,0,0.5
9212,'2019/06/20 02:01:38:833',38,166,457,0,0.5,0,0.5
9213,'2019/06/20 02:01:38:842',38,166,457,0,0.5,0,0.5
9214,'2019/06/20 02:01:38:866',38,162,458,0,0.5,0,0.5
9215,'2019/06/20 02:01:38:875',38,162,458,0,0.5,0,0.5
9216,'2019/06/20 02:01:38:899',38,166,457,0,0.5,0,0.5
9217,'2019/06/20 02:01:38:909',38,166,457,0,0.5,0,0.5
9218,'2019/06/20 02:01:38:932',38,162,457,0,0.5,0,0.5
9219,'2019/06/20 02:01:38:943',38,162,457,0,0.5,0,0.5
9220,'2019/06/20 02:01:38:966',38,166,456,0,0.5,0,0.5
9221,'2019/06/20 02:01:38:976',38,166,456,0,0.5,0,0.5
9222,'2019/06/20 02:01:38:999',38,166,455,0,0.5,0,0.5
9223,'2019/06/20 02:01:39:009',38,166,455,0,0.5,0,0.5
9224,'2019/06/20 02:01:39:033',38,162,455,0,0.5,0,0.5
9225,'2019/06/20 02:01:39:043',38,162,455,0,0.5,0,0.5
9226,'2019/06/20 02:01:39:066',38,168,454,0,0.5,0,0.5
9227,'2019/06/20 02:01:39:076',38,168,454,0,0.5,0,0.5
9228,'2019/06/20 02:01:39:100',38,162,455,0,0.5,0,0.5
9229,'2019/06/20 02:01:39:109',38,162,455,0,0.5,0,0.5
9230,'2019/06/20 02:01:39:133',38,164,455,0,0.5,0,0.5
9231,'2019/06/20 02:01:39:143',38,164,455,0,0.5,0,0.5
9232,'2019/06/20 02:01:39:167',38,164,455,0,0.5,0,0.5
9233,'2019/06/20 02:01:39:176',38,164,455,0,0.5,0,0.5
9234,'2019/06/20 02:01:39:200',38,166,455,0,0.5,0,0.5
9235,'2019/06/20 02:01:39:209',38,166,455,0,0.5,0,0.5
9236,'2019/06/20 02:01:39:231',38,163,455,0,0.5,0,0.5
9237,'2019/06/20 02:01:39:242',38,163,455,0,0.5,0,0.5
9238,'2019/06/20 02:01:39:266',38,166,454,0,0.5,0,0.5
9239,'2019/06/20 02:01:39:276',38,166,454,0,0.5,0,0.5
9240,'2019/06/20 02:01:39:299',38,162,454,0,0.5,0,0.5
9241,'2019/06/20 02:01:39:309',38,162,454,0,0.5,0,0.5
9242,'2019/06/20 02:01:39:333',38,164,453,0,0.5,0,0.5
9243,'2019/06/20 02:01:39:342',38,164,453,0,0.5,0,0.5
9244,'2019/06/20 02:01:39:366',38,164,453,0,0.5,0,0.5
9245,'2019/06/20 02:01:39:375',38,164,453,0,0.5,0,0.5
9246,'2019/06/20 02:01:39:400',38,164,454,0,0.5,0,0.5
9247,'2019/06/20 02:01:39:409',38,164,454,0,0.5,0,0.5
9248,'2019/06/20 02:01:39:433',38,161,455,0,0.5,0,0.5
9249,'2019/06/20 02:01:39:443',38,161,455,0,0.5,0,0.5
9250,'2019/06/20 02:01:39:466',38,166,455,0,0.5,0,0.5
9251,'2019/06/20 02:01:39:475',38,166,455,0,0.5,0,0.5
9252,'2019/06/20 02:01:39:500',38,162,455,0,0.5,0,0.5
9253,'2019/06/20 02:01:39:509',38,162,455,0,0.5,0,0.5
9254,'2019/06/20 02:01:39:532',38,166,453,0,0.5,0,0.5
9255,'2019/06/20 02:01:39:542',38,166,453,0,0.5,0,0.5
9256,'2019/06/20 02:01:39:565',38,162,453,0,0.5,0,0.5
9257,'2019/06/20 02:01:39:576',38,162,453,0,0.5,0,0.5
9258,'2019/06/20 02:01:39:599',38,166,452,0,0.5,0,0.5
9259,'2019/06/20 02:01:39:609',38,166,452,0,0.5,0,0.5
9260,'2019/06/20 02:01:39:632',38,166,452,0,0.5,0,0.5
9261,'2019/06/20 02:01:39:643',38,166,452,0,0.5,0,0.5
9262,'2019/06/20 02:01:39:666',38,161,453,0,0.5,0,0.5
9263,'2019/06/20 02:01:39:675',38,161,453,0,0.5,0,0.5
9264,'2019/06/20 02:01:39:699',38,162,453,0,0.5,0,0.5
9265,'2019/06/20 02:01:39:709',38,162,453,0,0.5,0,0.5
9266,'2019/06/20 02:01:39:733',38,162,453,0,0.5,0,0.5
9267,'2019/06/20 02:01:39:742',38,162,453,0,0.5,0,0.5
9268,'2019/06/20 02:01:39:766',38,166,453,0,0.5,0,0.5
9269,'2019/06/20 02:01:39:776',38,166,453,0,0.5,0,0.5
9270,'2019/06/20 02:01:39:799',38,162,453,0,0.5,0,0.5
9271,'2019/06/20 02:01:39:809',38,162,453,0,0.5,0,0.5
9272,'2019/06/20 02:01:39:833',38,167,452,0,0.5,0,0.5
9273,'2019/06/20 02:01:39:842',38,167,452,0,0.5,0,0.5
9274,'2019/06/20 02:01:39:867',38,167,452,0,0.5,0,0.5
9275,'2019/06/20 02:01:39:876',38,167,452,0,0.5,0,0.5
9276,'2019/06/20 02:01:39:900',38,166,453,0,0.5,0,0.5
9277,'2019/06/20 02:01:39:909',38,166,453,0,0.5,0,0.5
9278,'2019/06/20 02:01:39:933',38,167,453,0,0.5,0,0.5
9279,'2019/06/20 02:01:39:943',38,167,453,0,0.5,0,0.5
9280,'2019/06/20 02:01:39:965',38,164,454,0,0.5,0,0.5
9281,'2019/06/20 02:01:39:976',38,164,454,0,0.5,0,0.5
9282,'2019/06/20 02:01:39:999',38,167,454,0,0.5,0,0.5
9283,'2019/06/20 02:01:40:009',38,167,454,0,0.5,0,0.5
9284,'2019/06/20 02:01:40:034',38,164,455,0,0.5,0,0.5
9285,'2019/06/20 02:01:40:044',38,164,455,0,0.5,0,0.5
9286,'2019/06/20 02:01:40:066',38,162,455,0,0.5,0,0.5
9287,'2019/06/20 02:01:40:076',38,162,455,0,0.5,0,0.5
9288,'2019/06/20 02:01:40:100',38,166,455,0,0.5,0,0.5
9289,'2019/06/20 02:01:40:109',38,166,455,0,0.5,0,0.5
9290,'2019/06/20 02:01:40:132',38,162,456,0,0.5,0,0.5
9291,'2019/06/20 02:01:40:142',38,162,456,0,0.5,0,0.5
9292,'2019/06/20 02:01:40:166',38,162,457,0,0.5,0,0.5
9293,'2019/06/20 02:01:40:175',38,162,457,0,0.5,0,0.5
9294,'2019/06/20 02:01:40:200',38,162,458,0,0.5,0,0.5
9295,'2019/06/20 02:01:40:209',38,162,458,0,0.5,0,0.5
9296,'2019/06/20 02:01:40:233',38,166,458,0,0.5,0,0.5
9297,'2019/06/20 02:01:40:242',38,166,458,0,0.5,0,0.5
9298,'2019/06/20 02:01:40:266',38,162,459,0,0.5,0,0.5
9299,'2019/06/20 02:01:40:275',38,162,459,0,0.5,0,0.5
9300,'2019/06/20 02:01:40:300',38,161,459,0,0.5,0,0.5
9301,'2019/06/20 02:01:40:308',38,161,459,0,0.5,0,0.5
9302,'2019/06/20 02:01:40:332',38,162,459,0,0.5,0,0.5
9303,'2019/06/20 02:01:40:343',38,162,459,0,0.5,0,0.5
9304,'2019/06/20 02:01:40:366',38,165,458,0,0.5,0,0.5
9305,'2019/06/20 02:01:40:376',38,165,458,0,0.5,0,0.5
9306,'2019/06/20 02:01:40:399',38,161,460,0,0.5,0,0.5
9307,'2019/06/20 02:01:40:409',38,161,460,0,0.5,0,0.5
9308,'2019/06/20 02:01:40:431',38,165,460,0,0.5,0,0.5
9309,'2019/06/20 02:01:40:443',38,165,460,0,0.5,0,0.5
9310,'2019/06/20 02:01:40:466',38,162,461,0,0.5,0,0.5
